,Hydropower,Environment,Recession,Sugar,Cotton
2014-11-25,14700000000.0,12820000000.0,3280000000.0,7199000000.0,3635000000.0
2014-11-26,14700000000.0,12840000000.0,3283000000.0,7200000000.0,3579000000.0
2014-11-27,14700000000.0,12850000000.0,3285000000.0,7200000000.0,3523000000.0
2014-11-28,14700000000.0,12870000000.0,3286000000.0,7199000000.0,3468000000.0
2014-11-29,14700000000.0,12880000000.0,3287000000.0,7197000000.0,3412000000.0
2014-11-30,14700000000.0,12890000000.0,3288000000.0,7194000000.0,3358000000.0
2014-12-01,14700000000.0,12910000000.0,3292000000.0,7195000000.0,3307000000.0
2014-12-02,14700000000.0,12920000000.0,3295000000.0,7195000000.0,3256000000.0
2014-12-03,14700000000.0,12940000000.0,3298000000.0,7193000000.0,3206000000.0
2014-12-04,14700000000.0,12950000000.0,3300000000.0,7192000000.0,3156000000.0
2014-12-05,14700000000.0,12960000000.0,3303000000.0,7190000000.0,3108000000.0
2014-12-06,14700000000.0,12980000000.0,3306000000.0,7188000000.0,3060000000.0
2014-12-07,14700000000.0,12990000000.0,3309000000.0,7186000000.0,3013000000.0
2014-12-08,14700000000.0,13000000000.0,3313000000.0,7184000000.0,2968000000.0
2014-12-09,14700000000.0,13020000000.0,3316000000.0,7182000000.0,2923000000.0
2014-12-10,14700000000.0,13030000000.0,3320000000.0,7180000000.0,2940000000.0
2014-12-11,14700000000.0,13040000000.0,3324000000.0,7178000000.0,2921000000.0
2014-12-12,14700000000.0,13060000000.0,3330000000.0,7177000000.0,2944000000.0
2014-12-13,14700000000.0,13070000000.0,3335000000.0,7176000000.0,2921000000.0
2014-12-14,14700000000.0,13090000000.0,3340000000.0,7174000000.0,2943000000.0
2014-12-15,14700000000.0,13100000000.0,3345000000.0,7173000000.0,2921000000.0
2014-12-16,14700000000.0,13110000000.0,3352000000.0,7172000000.0,2944000000.0
2014-12-17,14700000000.0,13130000000.0,3359000000.0,7171000000.0,2921000000.0
2014-12-18,14700000000.0,13140000000.0,3365000000.0,7171000000.0,2943000000.0
2014-12-19,14700000000.0,13160000000.0,3373000000.0,7170000000.0,2921000000.0
2014-12-20,14700000000.0,13170000000.0,3380000000.0,7169000000.0,2943000000.0
2014-12-21,14700000000.0,13190000000.0,3387000000.0,7168000000.0,2921000000.0
2014-12-22,14700000000.0,13200000000.0,3396000000.0,7169000000.0,2944000000.0
2014-12-23,14700000000.0,13220000000.0,3405000000.0,7169000000.0,2921000000.0
2014-12-24,14700000000.0,13230000000.0,3414000000.0,7169000000.0,2943000000.0
2014-12-25,14700000000.0,13250000000.0,3423000000.0,7169000000.0,2921000000.0
2014-12-26,14700000000.0,13260000000.0,3433000000.0,7171000000.0,2944000000.0
2014-12-27,14700000000.0,13280000000.0,3443000000.0,7172000000.0,2921000000.0
2014-12-28,14700000000.0,13300000000.0,3453000000.0,7172000000.0,2943000000.0
2014-12-29,14700000000.0,13310000000.0,3463000000.0,7172000000.0,2921000000.0
2014-12-30,14700000000.0,13330000000.0,3473000000.0,7173000000.0,2943000000.0
2014-12-31,14700000000.0,13340000000.0,3483000000.0,7173000000.0,2921000000.0
2015-01-01,14700000000.0,13360000000.0,3494000000.0,7175000000.0,2943000000.0
2015-01-02,14700000000.0,13370000000.0,3505000000.0,7175000000.0,2921000000.0
2015-01-03,14700000000.0,13390000000.0,3517000000.0,7177000000.0,2944000000.0
2015-01-04,14700000000.0,13410000000.0,3529000000.0,7179000000.0,2923000000.0
2015-01-05,14700000000.0,13420000000.0,3541000000.0,7181000000.0,2940000000.0
2015-01-06,14700000000.0,13440000000.0,3554000000.0,7183000000.0,2921000000.0
2015-01-07,14700000000.0,13460000000.0,3567000000.0,7185000000.0,2943000000.0
2015-01-08,14700000000.0,13470000000.0,3578000000.0,7186000000.0,2925000000.0
2015-01-09,14700000000.0,13490000000.0,3591000000.0,7187000000.0,2935000000.0
2015-01-10,14700000000.0,13500000000.0,3605000000.0,7191000000.0,2921000000.0
2015-01-11,14700000000.0,13520000000.0,3619000000.0,7194000000.0,2944000000.0
2015-01-12,14700000000.0,13540000000.0,3633000000.0,7197000000.0,2930000000.0
2015-01-13,14700000000.0,13560000000.0,3648000000.0,7200000000.0,2926000000.0
2015-01-14,14700000000.0,13570000000.0,3661000000.0,7202000000.0,2934000000.0
2015-01-15,14700000000.0,13590000000.0,3674000000.0,7203000000.0,2921000000.0
2015-01-16,14700000000.0,13600000000.0,3687000000.0,7204000000.0,2942000000.0
2015-01-17,14700000000.0,13620000000.0,3700000000.0,7205000000.0,2930000000.0
2015-01-18,14700000000.0,13630000000.0,3713000000.0,7207000000.0,2924000000.0
2015-01-19,14700000000.0,13650000000.0,3727000000.0,7209000000.0,2937000000.0
2015-01-20,14700000000.0,13660000000.0,3741000000.0,7211000000.0,2927000000.0
2015-01-21,14700000000.0,13680000000.0,3755000000.0,7214000000.0,2931000000.0
2015-01-22,14700000000.0,13690000000.0,3769000000.0,7215000000.0,2923000000.0
2015-01-23,14700000000.0,13710000000.0,3783000000.0,7217000000.0,2939000000.0
2015-01-24,14700000000.0,13720000000.0,3797000000.0,7218000000.0,2931000000.0
2015-01-25,14700000000.0,13740000000.0,3810000000.0,7219000000.0,2923000000.0
2015-01-26,14700000000.0,13750000000.0,3825000000.0,7222000000.0,2940000000.0
2015-01-27,14700000000.0,13770000000.0,3839000000.0,7224000000.0,2933000000.0
2015-01-28,14700000000.0,13780000000.0,3853000000.0,7225000000.0,2927000000.0
2015-01-29,14700000000.0,13790000000.0,3866000000.0,7226000000.0,2929000000.0
2015-01-30,14700000000.0,13810000000.0,3880000000.0,7226000000.0,2924000000.0
2015-01-31,14700000000.0,13820000000.0,3893000000.0,7227000000.0,2935000000.0
2015-02-01,14700000000.0,13830000000.0,3906000000.0,7227000000.0,2930000000.0
2015-02-02,14700000000.0,13850000000.0,3919000000.0,7228000000.0,2925000000.0
2015-02-03,14700000000.0,13860000000.0,3932000000.0,7228000000.0,2933000000.0
2015-02-04,14700000000.0,13870000000.0,3945000000.0,7228000000.0,2928000000.0
2015-02-05,14700000000.0,13880000000.0,3957000000.0,7228000000.0,2925000000.0
2015-02-06,14700000000.0,13900000000.0,3970000000.0,7228000000.0,2931000000.0
2015-02-07,14700000000.0,13910000000.0,3982000000.0,7228000000.0,2928000000.0
2015-02-08,14700000000.0,13920000000.0,3995000000.0,7227000000.0,2927000000.0
2015-02-09,14700000000.0,13930000000.0,4007000000.0,7227000000.0,2929000000.0
2015-02-10,14700000000.0,13950000000.0,4019000000.0,7227000000.0,2926000000.0
2015-02-11,14700000000.0,13960000000.0,4029000000.0,7224000000.0,2927000000.0
2015-02-12,14700000000.0,13960000000.0,4036000000.0,7219000000.0,2922000000.0
2015-02-13,14700000000.0,13970000000.0,4042000000.0,7212000000.0,2932000000.0
2015-02-14,14700000000.0,13970000000.0,4048000000.0,7206000000.0,2923000000.0
2015-02-15,14700000000.0,13980000000.0,4054000000.0,7199000000.0,2930000000.0
2015-02-16,14700000000.0,13990000000.0,4060000000.0,7193000000.0,2922000000.0
2015-02-17,14700000000.0,14000000000.0,4068000000.0,7189000000.0,2934000000.0
2015-02-18,14700000000.0,14000000000.0,4075000000.0,7183000000.0,2927000000.0
2015-02-19,14700000000.0,14010000000.0,4081000000.0,7177000000.0,2922000000.0
2015-02-20,14700000000.0,14010000000.0,4087000000.0,7170000000.0,2932000000.0
2015-02-21,14700000000.0,14020000000.0,4092000000.0,7163000000.0,2924000000.0
2015-02-22,14700000000.0,14020000000.0,4097000000.0,7156000000.0,2928000000.0
2015-02-23,14700000000.0,14030000000.0,4103000000.0,7149000000.0,2921000000.0
2015-02-24,14700000000.0,14040000000.0,4108000000.0,7142000000.0,2933000000.0
2015-02-25,14700000000.0,14040000000.0,4115000000.0,7137000000.0,2927000000.0
2015-02-26,14700000000.0,14050000000.0,4122000000.0,7131000000.0,2922000000.0
2015-02-27,14700000000.0,14050000000.0,4127000000.0,7125000000.0,2931000000.0
2015-02-28,14700000000.0,14060000000.0,4133000000.0,7117000000.0,2923000000.0
2015-03-01,14700000000.0,14060000000.0,4137000000.0,7110000000.0,2928000000.0
2015-03-02,14700000000.0,14070000000.0,4142000000.0,7102000000.0,2921000000.0
2015-03-03,14700000000.0,14070000000.0,4146000000.0,7094000000.0,2932000000.0
2015-03-04,14700000000.0,14080000000.0,4151000000.0,7086000000.0,2924000000.0
2015-03-05,14700000000.0,14080000000.0,4155000000.0,7078000000.0,2927000000.0
2015-03-06,14690000000.0,14090000000.0,4160000000.0,7070000000.0,2921000000.0
2015-03-07,14690000000.0,14090000000.0,4164000000.0,7062000000.0,2931000000.0
2015-03-08,14690000000.0,14090000000.0,4167000000.0,7053000000.0,2923000000.0
2015-03-09,14690000000.0,14100000000.0,4171000000.0,7045000000.0,2928000000.0
2015-03-10,14680000000.0,14100000000.0,4175000000.0,7036000000.0,2921000000.0
2015-03-11,14680000000.0,14100000000.0,4178000000.0,7027000000.0,2931000000.0
2015-03-12,14680000000.0,14110000000.0,4182000000.0,7018000000.0,2922000000.0
2015-03-13,14670000000.0,14110000000.0,4185000000.0,7009000000.0,2929000000.0
2015-03-14,14670000000.0,14110000000.0,4189000000.0,7000000000.0,2921000000.0
2015-03-15,14670000000.0,14120000000.0,4192000000.0,6990000000.0,2930000000.0
2015-03-16,14660000000.0,14120000000.0,4194000000.0,6980000000.0,2921000000.0
2015-03-17,14650000000.0,14120000000.0,4197000000.0,6970000000.0,2930000000.0
2015-03-18,14650000000.0,14120000000.0,4199000000.0,6960000000.0,2921000000.0
2015-03-19,14640000000.0,14130000000.0,4203000000.0,6951000000.0,2932000000.0
2015-03-20,14640000000.0,14140000000.0,4213000000.0,6949000000.0,2930000000.0
2015-03-21,14650000000.0,14160000000.0,4232000000.0,6956000000.0,2938000000.0
2015-03-22,14660000000.0,14170000000.0,4248000000.0,6958000000.0,2941000000.0
2015-03-23,14660000000.0,14190000000.0,4262000000.0,6960000000.0,2944000000.0
2015-03-24,14660000000.0,14200000000.0,4272000000.0,6958000000.0,2944000000.0
2015-03-25,14660000000.0,14210000000.0,4281000000.0,6954000000.0,2941000000.0
2015-03-26,14660000000.0,14210000000.0,4288000000.0,6948000000.0,2937000000.0
2015-03-27,14650000000.0,14220000000.0,4292000000.0,6939000000.0,2930000000.0
2015-03-28,14640000000.0,14220000000.0,4296000000.0,6931000000.0,2923000000.0
2015-03-29,14630000000.0,14230000000.0,4300000000.0,6921000000.0,2927000000.0
2015-03-30,14620000000.0,14230000000.0,4302000000.0,6911000000.0,2921000000.0
2015-03-31,14610000000.0,14230000000.0,4303000000.0,6900000000.0,2929000000.0
2015-04-01,14600000000.0,14230000000.0,4304000000.0,6889000000.0,2921000000.0
2015-04-02,14590000000.0,14230000000.0,4304000000.0,6876000000.0,2928000000.0
2015-04-03,14570000000.0,14230000000.0,4305000000.0,6864000000.0,2921000000.0
2015-04-04,14560000000.0,14240000000.0,4307000000.0,6854000000.0,2930000000.0
2015-04-05,14540000000.0,14240000000.0,4307000000.0,6842000000.0,2921000000.0
2015-04-06,14530000000.0,14240000000.0,4307000000.0,6830000000.0,2929000000.0
2015-04-07,14510000000.0,14240000000.0,4307000000.0,6818000000.0,2921000000.0
2015-04-08,14500000000.0,14240000000.0,4308000000.0,6807000000.0,2930000000.0
2015-04-09,14480000000.0,14250000000.0,4309000000.0,6796000000.0,2921000000.0
2015-04-10,14470000000.0,14250000000.0,4311000000.0,6786000000.0,2930000000.0
2015-04-11,14450000000.0,14250000000.0,4312000000.0,6775000000.0,2923000000.0
2015-04-12,14430000000.0,14260000000.0,4314000000.0,6765000000.0,2928000000.0
2015-04-13,14420000000.0,14260000000.0,4317000000.0,6758000000.0,2923000000.0
2015-04-14,14400000000.0,14270000000.0,4323000000.0,6752000000.0,2931000000.0
2015-04-15,14390000000.0,14280000000.0,4331000000.0,6748000000.0,2931000000.0
2015-04-16,14380000000.0,14290000000.0,4340000000.0,6746000000.0,2931000000.0
2015-04-17,14370000000.0,14300000000.0,4349000000.0,6744000000.0,2933000000.0
2015-04-18,14350000000.0,14310000000.0,4354000000.0,6738000000.0,2930000000.0
2015-04-19,14330000000.0,14310000000.0,4356000000.0,6729000000.0,2926000000.0
2015-04-20,14310000000.0,14320000000.0,4358000000.0,6721000000.0,2923000000.0
2015-04-21,14290000000.0,14320000000.0,4358000000.0,6710000000.0,2927000000.0
2015-04-22,14270000000.0,14320000000.0,4360000000.0,6702000000.0,2923000000.0
2015-04-23,14240000000.0,14330000000.0,4360000000.0,6691000000.0,2928000000.0
2015-04-24,14220000000.0,14330000000.0,4358000000.0,6679000000.0,2921000000.0
2015-04-25,14190000000.0,14330000000.0,4361000000.0,6672000000.0,2934000000.0
2015-04-26,14170000000.0,14340000000.0,4369000000.0,6670000000.0,2921000000.0
2015-04-27,14150000000.0,14350000000.0,4374000000.0,6665000000.0,2937000000.0
2015-04-28,14130000000.0,14360000000.0,4377000000.0,6659000000.0,2921000000.0
2015-04-29,14100000000.0,14360000000.0,4377000000.0,6649000000.0,2933000000.0
2015-04-30,14070000000.0,14360000000.0,4376000000.0,6639000000.0,2927000000.0
2015-05-01,14040000000.0,14360000000.0,4372000000.0,6626000000.0,2921000000.0
2015-05-02,14020000000.0,14360000000.0,4374000000.0,6619000000.0,2935000000.0
2015-05-03,14000000000.0,14380000000.0,4384000000.0,6620000000.0,2942000000.0
2015-05-04,13980000000.0,14390000000.0,4394000000.0,6622000000.0,2949000000.0
2015-05-05,13960000000.0,14410000000.0,4409000000.0,6629000000.0,2961000000.0
2015-05-06,13950000000.0,14420000000.0,4420000000.0,6632000000.0,2970000000.0
2015-05-07,13920000000.0,14430000000.0,4429000000.0,6633000000.0,2977000000.0
2015-05-08,13910000000.0,14450000000.0,4440000000.0,6637000000.0,2987000000.0
2015-05-09,13880000000.0,14460000000.0,4449000000.0,6639000000.0,2994000000.0
2015-05-10,13860000000.0,14470000000.0,4458000000.0,6641000000.0,3003000000.0
2015-05-11,13840000000.0,14480000000.0,4464000000.0,6640000000.0,3008000000.0
2015-05-12,13810000000.0,14490000000.0,4469000000.0,6639000000.0,3014000000.0
2015-05-13,13780000000.0,14500000000.0,4472000000.0,6636000000.0,3017000000.0
2015-05-14,13750000000.0,14500000000.0,4471000000.0,6629000000.0,3018000000.0
2015-05-15,13720000000.0,14510000000.0,4469000000.0,6622000000.0,3017000000.0
2015-05-16,13690000000.0,14510000000.0,4465000000.0,6612000000.0,3015000000.0
2015-05-17,13650000000.0,14500000000.0,4459000000.0,6601000000.0,3012000000.0
2015-05-18,13620000000.0,14500000000.0,4452000000.0,6590000000.0,3009000000.0
2015-05-19,13580000000.0,14500000000.0,4444000000.0,6578000000.0,3004000000.0
2015-05-20,13540000000.0,14490000000.0,4433000000.0,6563000000.0,2998000000.0
2015-05-21,13510000000.0,14480000000.0,4422000000.0,6548000000.0,2991000000.0
2015-05-22,13470000000.0,14480000000.0,4415000000.0,6538000000.0,2990000000.0
2015-05-23,13440000000.0,14480000000.0,4407000000.0,6527000000.0,2988000000.0
2015-05-24,13410000000.0,14480000000.0,4397000000.0,6515000000.0,2985000000.0
2015-05-25,13380000000.0,14470000000.0,4386000000.0,6502000000.0,2981000000.0
2015-05-26,13340000000.0,14460000000.0,4375000000.0,6489000000.0,2979000000.0
2015-05-27,13320000000.0,14460000000.0,4369000000.0,6483000000.0,2982000000.0
2015-05-28,13300000000.0,14460000000.0,4365000000.0,6478000000.0,2988000000.0
2015-05-29,13270000000.0,14460000000.0,4359000000.0,6472000000.0,2992000000.0
2015-05-30,13250000000.0,14460000000.0,4351000000.0,6464000000.0,2995000000.0
2015-05-31,13220000000.0,14460000000.0,4340000000.0,6453000000.0,2995000000.0
2015-06-01,13200000000.0,14450000000.0,4328000000.0,6443000000.0,2996000000.0
2015-06-02,13170000000.0,14440000000.0,4313000000.0,6430000000.0,2994000000.0
2015-06-03,13140000000.0,14430000000.0,4295000000.0,6414000000.0,2991000000.0
2015-06-04,13110000000.0,14420000000.0,4275000000.0,6397000000.0,2986000000.0
2015-06-05,13090000000.0,14410000000.0,4259000000.0,6385000000.0,2986000000.0
2015-06-06,13060000000.0,14400000000.0,4241000000.0,6370000000.0,2985000000.0
2015-06-07,13040000000.0,14390000000.0,4226000000.0,6360000000.0,2988000000.0
2015-06-08,13020000000.0,14380000000.0,4208000000.0,6346000000.0,2988000000.0
2015-06-09,13000000000.0,14360000000.0,4188000000.0,6333000000.0,2989000000.0
2015-06-10,12980000000.0,14360000000.0,4174000000.0,6324000000.0,2994000000.0
2015-06-11,12970000000.0,14340000000.0,4155000000.0,6312000000.0,2998000000.0
2015-06-12,12960000000.0,14340000000.0,4148000000.0,6313000000.0,3013000000.0
2015-06-13,12950000000.0,14340000000.0,4134000000.0,6307000000.0,3023000000.0
2015-06-14,12940000000.0,14330000000.0,4119000000.0,6300000000.0,3032000000.0
2015-06-15,12930000000.0,14320000000.0,4101000000.0,6292000000.0,3041000000.0
2015-06-16,12920000000.0,14310000000.0,4081000000.0,6282000000.0,3048000000.0
2015-06-17,12910000000.0,14300000000.0,4062000000.0,6274000000.0,3057000000.0
2015-06-18,12910000000.0,14290000000.0,4051000000.0,6275000000.0,3076000000.0
2015-06-19,12920000000.0,14300000000.0,4046000000.0,6282000000.0,3101000000.0
2015-06-20,12920000000.0,14300000000.0,4036000000.0,6286000000.0,3123000000.0
2015-06-21,12950000000.0,14320000000.0,4047000000.0,6312000000.0,3169000000.0
2015-06-22,12970000000.0,14340000000.0,4059000000.0,6339000000.0,3216000000.0
2015-06-23,12990000000.0,14350000000.0,4062000000.0,6359000000.0,3257000000.0
2015-06-24,13000000000.0,14360000000.0,4054000000.0,6369000000.0,3288000000.0
2015-06-25,12990000000.0,14350000000.0,4035000000.0,6370000000.0,3311000000.0
2015-06-26,12980000000.0,14340000000.0,4009000000.0,6365000000.0,3328000000.0
2015-06-27,12970000000.0,14320000000.0,3976000000.0,6353000000.0,3340000000.0
2015-06-28,12950000000.0,14290000000.0,3939000000.0,6339000000.0,3349000000.0
2015-06-29,12940000000.0,14270000000.0,3899000000.0,6322000000.0,3357000000.0
2015-06-30,12930000000.0,14250000000.0,3867000000.0,6315000000.0,3374000000.0
2015-07-01,12920000000.0,14220000000.0,3832000000.0,6305000000.0,3390000000.0
2015-07-02,12910000000.0,14200000000.0,3793000000.0,6292000000.0,3403000000.0
2015-07-03,12900000000.0,14170000000.0,3749000000.0,6276000000.0,3413000000.0
2015-07-04,12890000000.0,14140000000.0,3702000000.0,6256000000.0,3420000000.0
2015-07-05,12870000000.0,14100000000.0,3651000000.0,6234000000.0,3426000000.0
2015-07-06,12860000000.0,14060000000.0,3597000000.0,6210000000.0,3429000000.0
2015-07-07,12840000000.0,14010000000.0,3540000000.0,6183000000.0,3431000000.0
2015-07-08,12830000000.0,13970000000.0,3484000000.0,6158000000.0,3435000000.0
2015-07-09,12820000000.0,13930000000.0,3432000000.0,6137000000.0,3443000000.0
2015-07-10,12820000000.0,13880000000.0,3375000000.0,6112000000.0,3448000000.0
2015-07-11,12810000000.0,13830000000.0,3318000000.0,6086000000.0,3452000000.0
2015-07-12,12800000000.0,13780000000.0,3261000000.0,6059000000.0,3455000000.0
2015-07-13,12800000000.0,13740000000.0,3207000000.0,6034000000.0,3461000000.0
2015-07-14,12800000000.0,13690000000.0,3160000000.0,6016000000.0,3474000000.0
2015-07-15,12800000000.0,13640000000.0,3108000000.0,5992000000.0,3481000000.0
2015-07-16,12790000000.0,13590000000.0,3053000000.0,5964000000.0,3485000000.0
2015-07-17,12800000000.0,13540000000.0,3009000000.0,5946000000.0,3500000000.0
2015-07-18,12830000000.0,13520000000.0,2985000000.0,5947000000.0,3534000000.0
2015-07-19,12860000000.0,13490000000.0,2965000000.0,5952000000.0,3571000000.0
2015-07-20,12890000000.0,13460000000.0,2942000000.0,5952000000.0,3605000000.0
2015-07-21,12910000000.0,13430000000.0,2941000000.0,5948000000.0,3635000000.0
2015-07-22,12930000000.0,13390000000.0,2938000000.0,5940000000.0,3661000000.0
2015-07-23,12950000000.0,13350000000.0,2943000000.0,5930000000.0,3685000000.0
2015-07-24,12980000000.0,13320000000.0,2948000000.0,5933000000.0,3722000000.0
2015-07-25,13000000000.0,13280000000.0,2934000000.0,5930000000.0,3754000000.0
2015-07-26,13020000000.0,13240000000.0,2958000000.0,5922000000.0,3780000000.0
2015-07-27,13050000000.0,13210000000.0,2943000000.0,5922000000.0,3815000000.0
2015-07-28,13070000000.0,13170000000.0,2942000000.0,5914000000.0,3842000000.0
2015-07-29,13080000000.0,13120000000.0,2938000000.0,5900000000.0,3863000000.0
2015-07-30,13100000000.0,13080000000.0,2955000000.0,5893000000.0,3890000000.0
2015-07-31,13140000000.0,13050000000.0,2951000000.0,5901000000.0,3932000000.0
2015-08-01,13160000000.0,13020000000.0,2935000000.0,5897000000.0,3962000000.0
2015-08-02,13190000000.0,12980000000.0,2971000000.0,5898000000.0,3997000000.0
2015-08-03,13210000000.0,12950000000.0,2956000000.0,5893000000.0,4025000000.0
2015-08-04,13220000000.0,12900000000.0,2931000000.0,5877000000.0,4042000000.0
2015-08-05,13230000000.0,12840000000.0,2961000000.0,5857000000.0,4054000000.0
2015-08-06,13230000000.0,12790000000.0,2929000000.0,5832000000.0,4061000000.0
2015-08-07,13240000000.0,12730000000.0,2965000000.0,5811000000.0,4070000000.0
2015-08-08,13250000000.0,12680000000.0,2937000000.0,5790000000.0,4080000000.0
2015-08-09,13250000000.0,12620000000.0,2945000000.0,5765000000.0,4084000000.0
2015-08-10,13260000000.0,12570000000.0,2935000000.0,5746000000.0,4093000000.0
2015-08-11,13270000000.0,12510000000.0,2951000000.0,5721000000.0,4097000000.0
2015-08-12,13280000000.0,12460000000.0,2925000000.0,5701000000.0,4104000000.0
2015-08-13,13290000000.0,12400000000.0,2974000000.0,5679000000.0,4108000000.0
2015-08-14,13300000000.0,12350000000.0,2946000000.0,5657000000.0,4110000000.0
2015-08-15,13310000000.0,12290000000.0,2926000000.0,5630000000.0,4107000000.0
2015-08-16,13320000000.0,12230000000.0,2963000000.0,5600000000.0,4099000000.0
2015-08-17,13330000000.0,12170000000.0,2938000000.0,5580000000.0,4100000000.0
2015-08-18,13350000000.0,12120000000.0,2954000000.0,5564000000.0,4104000000.0
2015-08-19,13370000000.0,12080000000.0,2933000000.0,5549000000.0,4107000000.0
2015-08-20,13420000000.0,12060000000.0,2987000000.0,5557000000.0,4132000000.0
2015-08-21,13460000000.0,12040000000.0,2992000000.0,5568000000.0,4159000000.0
2015-08-22,13500000000.0,12020000000.0,2991000000.0,5574000000.0,4177000000.0
2015-08-23,13530000000.0,11990000000.0,2982000000.0,5571000000.0,4186000000.0
2015-08-24,13550000000.0,11950000000.0,2963000000.0,5560000000.0,4184000000.0
2015-08-25,13560000000.0,11910000000.0,2937000000.0,5542000000.0,4173000000.0
2015-08-26,13570000000.0,11860000000.0,2945000000.0,5519000000.0,4156000000.0
2015-08-27,13570000000.0,11810000000.0,2922000000.0,5491000000.0,4131000000.0
2015-08-28,13570000000.0,11760000000.0,2968000000.0,5460000000.0,4102000000.0
2015-08-29,13570000000.0,11710000000.0,2924000000.0,5427000000.0,4070000000.0
2015-08-30,13560000000.0,11660000000.0,2958000000.0,5393000000.0,4034000000.0
2015-08-31,13570000000.0,11620000000.0,2921000000.0,5365000000.0,4003000000.0
2015-09-01,13580000000.0,11580000000.0,2971000000.0,5339000000.0,3973000000.0
2015-09-02,13580000000.0,11540000000.0,2932000000.0,5313000000.0,3940000000.0
2015-09-03,13590000000.0,11500000000.0,2949000000.0,5288000000.0,3907000000.0
2015-09-04,13600000000.0,11460000000.0,2921000000.0,5264000000.0,3874000000.0
2015-09-05,13610000000.0,11420000000.0,2971000000.0,5241000000.0,3839000000.0
2015-09-06,13620000000.0,11380000000.0,2930000000.0,5215000000.0,3801000000.0
2015-09-07,13640000000.0,11350000000.0,2954000000.0,5195000000.0,3766000000.0
2015-09-08,13650000000.0,11310000000.0,2921000000.0,5174000000.0,3730000000.0
2015-09-09,13660000000.0,11270000000.0,2969000000.0,5151000000.0,3689000000.0
2015-09-10,13680000000.0,11230000000.0,2926000000.0,5126000000.0,3647000000.0
2015-09-11,13680000000.0,11190000000.0,2953000000.0,5099000000.0,3600000000.0
2015-09-12,13700000000.0,11150000000.0,2921000000.0,5076000000.0,3559000000.0
2015-09-13,13710000000.0,11120000000.0,2969000000.0,5056000000.0,3518000000.0
2015-09-14,13730000000.0,11080000000.0,2929000000.0,5037000000.0,3478000000.0
2015-09-15,13740000000.0,11050000000.0,2953000000.0,5019000000.0,3439000000.0
2015-09-16,13760000000.0,11020000000.0,2921000000.0,5000000000.0,3398000000.0
2015-09-17,13780000000.0,11000000000.0,2970000000.0,4984000000.0,3359000000.0
2015-09-18,13800000000.0,10970000000.0,2929000000.0,4967000000.0,3318000000.0
2015-09-19,13810000000.0,10940000000.0,2948000000.0,4947000000.0,3273000000.0
2015-09-20,13830000000.0,10910000000.0,2921000000.0,4927000000.0,3227000000.0
2015-09-21,13840000000.0,10880000000.0,2960000000.0,4904000000.0,3178000000.0
2015-09-22,13850000000.0,10850000000.0,2921000000.0,4883000000.0,3130000000.0
2015-09-23,13870000000.0,10820000000.0,2963000000.0,4864000000.0,3083000000.0
2015-09-24,13880000000.0,10800000000.0,2921000000.0,4847000000.0,3038000000.0
2015-09-25,13900000000.0,10770000000.0,2960000000.0,4827000000.0,2989000000.0
2015-09-26,13910000000.0,10740000000.0,2921000000.0,4806000000.0,2938000000.0
2015-09-27,13920000000.0,10710000000.0,2955000000.0,4782000000.0,2921000000.0
2015-09-28,13930000000.0,10690000000.0,2921000000.0,4763000000.0,2959000000.0
2015-09-29,13960000000.0,10670000000.0,2968000000.0,4754000000.0,2921000000.0
2015-09-30,13990000000.0,10660000000.0,2932000000.0,4751000000.0,2973000000.0
2015-10-01,14010000000.0,10650000000.0,2947000000.0,4744000000.0,2933000000.0
2015-10-02,14030000000.0,10640000000.0,2921000000.0,4733000000.0,2941000000.0
2015-10-03,14050000000.0,10620000000.0,2960000000.0,4720000000.0,2921000000.0
2015-10-04,14070000000.0,10610000000.0,2921000000.0,4704000000.0,2958000000.0
2015-10-05,14080000000.0,10590000000.0,2956000000.0,4688000000.0,2921000000.0
2015-10-06,14100000000.0,10580000000.0,2921000000.0,4680000000.0,2963000000.0
2015-10-07,14140000000.0,10580000000.0,2973000000.0,4682000000.0,2927000000.0
2015-10-08,14170000000.0,10590000000.0,2944000000.0,4685000000.0,2960000000.0
2015-10-09,14200000000.0,10580000000.0,2921000000.0,4683000000.0,2921000000.0
2015-10-10,14230000000.0,10590000000.0,2973000000.0,4687000000.0,2973000000.0
2015-10-11,14270000000.0,10600000000.0,2951000000.0,4695000000.0,2940000000.0
2015-10-12,14300000000.0,10610000000.0,2930000000.0,4704000000.0,2936000000.0
2015-10-13,14330000000.0,10620000000.0,2949000000.0,4704000000.0,2937000000.0
2015-10-14,14350000000.0,10620000000.0,2921000000.0,4698000000.0,2929000000.0
2015-10-15,14370000000.0,10610000000.0,2957000000.0,4689000000.0,2940000000.0
2015-10-16,14390000000.0,10610000000.0,2921000000.0,4678000000.0,2921000000.0
2015-10-17,14410000000.0,10600000000.0,2954000000.0,4667000000.0,2954000000.0
2015-10-18,14420000000.0,10600000000.0,2921000000.0,4654000000.0,2921000000.0
2015-10-19,14430000000.0,10590000000.0,2951000000.0,4642000000.0,2951000000.0
2015-10-20,14450000000.0,10580000000.0,2921000000.0,4629000000.0,2921000000.0
2015-10-21,14460000000.0,10580000000.0,2948000000.0,4615000000.0,2948000000.0
2015-10-22,14470000000.0,10570000000.0,2921000000.0,4602000000.0,2921000000.0
